563	13005
564	-1
565	-1
566	-1
567	12739
568	-1
569	12762
570	-1
571	-1
572	12684
573	-1
574	-1
575	12788
576	-1
577	-1
578	-1
579	-1
580	12808
581	-1
582	-1
583	-1
584	-1
585	-1
586	-1
587	-1
588	-1
589	-1
590	-1
591	-1
592	-1
593	-1
594	-1
595	-1
596	10663
597	-1
598	10632
599	-1
600	8362
601	-1
602	10697
603	8333
604	-1
605	-1
606	8309
607	10724
608	8303
609	-1
610	-1
611	-1
612	-1
613	-1
614	-1
615	8368
616	-1
617	8221
618	-1
619	8358
620	-1
621	8293
622	10416
623	-1
624	10665
625	10640
626	8309
627	8294
628	10376
629	-1
630	10395
631	10480
632	-1
633	10727
634	10739
635	8353
636	8106
637	-1
638	10417
639	10743
640	8358
641	10581
642	10702
643	10758
644	-1
645	10515
646	-1
647	8379
648	10717
649	-1
650	10554
651	10612
652	8400
653	8157
654	-1
655	8421
656	-1
657	8216
658	8324
659	8362
660	10623
661	7952
662	9388
663	7976
664	-1
665	10627
666	10635
667	7931
668	10169
669	-1
670	10593
671	8289
672	7966
673	10764
674	10770
675	9319
676	-1
677	-1
678	8058
679	10725
680	7993
681	8254
682	-1
683	7862
684	10792
685	7857
686	8241
687	10645
688	8297
689	8280
690	8100
691	7849
692	8318
693	10771
694	-1
695	10776
696	8112
697	10838
698	10683
699	10080
700	10784
701	10690
702	10055
703	-1
704	9236
705	8217
706	8145
707	10856
708	10859
709	10704
710	10708
711	5218
712	5013
713	4595
714	2724
715	4270
716	4362
717	4367
718	4452
719	4459
720	5075
721	4066
722	4482
723	4487
724	4494
725	4110
726	4522
727	3998
728	-1
729	4989
730	4985
731	4565
732	-1
733	4457
734	3955
735	4586
736	4946
737	-1
738	4605
739	4205
740	4611
741	-1
742	4906
743	-1
744	4691
745	4892
746	-1
747	4655
748	4654
749	-1
750	4865
751	-1
752	4677
753	4683
754	4350
755	4847
756	3859
757	4894
758	4325
759	4790
760	4713
761	-1
762	4816
763	4723
764	4724
765	4801
766	3799
767	4288
768	4748
769	4751
770	3798
771	4784
772	4754
773	5295
774	-1
775	3833
776	4812
777	4802
778	4783
779	5325
780	4794
781	4408
782	4794
783	-1
784	4235
785	4798
786	4840
787	4829
788	5403
789	3720
790	4359
791	3753
792	4903
793	-1
794	4886
795	4200
796	5028
797	4838
798	4841
799	4875
800	4845
801	4184
802	-1
803	5201
804	-1
805	3902
806	4207
807	4863
808	4899
809	4868
810	5321
811	3696
812	5416
813	4886
814	3951
815	4891
816	4892
817	4903
818	4905
819	4925
820	4907
821	5101
822	4124
823	-1
824	4914
825	5883
826	5255
827	-1
828	5121
